交路编号,编号,车次,出发时刻,到达时刻,出发车站,到达车站
153,303,G1364/5,1285,1340,杭州东,上海虹桥
154,66,G7032,353,474,上海,南京
154,16,G7003,480,579,南京,上海
154,54,G7040,594,712,上海,南京
154,55,G7051,729,853,南京,上海
155,59,G7101,371,500,南京,上海虹桥
155,60,G7104,534,650,上海虹桥,南京
155,61,G7113,665,771,南京,上海虹桥
155,62,G7112,793,916,上海虹桥,南京
156,42,G7044,646,764,上海,南京
156,21,G7013,780,879,南京,上海
156,23,G7018,900,1005,上海,南京
156,25,G7021,1020,1121,南京,上海
156,331,G7204,1132,1152,上海,昆山南
156,332,G7204/1,1159,1188,昆山南,无锡
156,333,G7203,1214,1269,无锡,上海
157,41,G7049,700,823,南京,上海
157,56,G7050,870,990,上海,南京
157,57,G7121,1015,1137,南京,上海虹桥
157,58,G7124,1169,1288,上海虹桥,南京
158,37,G7103,439,565,南京南,上海虹桥
158,280,G16,660,861,上海虹桥,济南西
158,315,G145/1,992,1140,济南西,南京南
159,36,DJ7716,305,408,上海,南京南
159,152,G7393/2,454,661,南京南,上海虹桥
159,75,G7108,700,824,上海虹桥,南京
159,8,G7015,840,940,南京,上海
160,31,G7047,609,727,南京,上海
160,68,G7046,740,852,上海,南京
160,69,G7057,867,988,南京,上海
160,334,G7208,1042,1075,上海,苏州
160,200,G7584/1,1195,1281,苏州,南京
161,29,DJ7715,301,388,南京南,上海
161,30,G7034,414,559,上海,南京
161,67,G7045,569,696,南京,上海
161,48,G7244/5,713,886,上海,合肥南
161,355,G7242/1,955,1009,合肥南,南京南
162,24,G7019,960,1060,南京,上海
162,136,G7359,1074,1171,上海,杭州
162,137,G7352,1200,1291,杭州,上海
162,90,G7096,1310,1410,上海,南京
163,19,G7010,660,759,上海,南京
163,531,D5522,800,952,南京,南通
163,532,D5534,972,1121,南通,南京
163,35,G7067,1181,1307,南京,上海
164,18,G7008,600,699,上海,南京
164,20,G7011,720,819,南京,上海
164,22,G7016,840,941,上海,南京
164,63,G7061,947,1070,南京,上海
164,26,G7024,1080,1185,上海,南京
164,28,G7027,1200,1299,南京,上海
165,15,G7002,420,525,上海,南京
165,17,G7005,540,639,南京,上海
165,367,G7282,694,854,上海,芜湖
165,368,G7284,935,979,芜湖,南京南
165,369,G7284/1,988,1107,南京南,上海
166,5,G7009,660,759,南京,上海
166,123,G7248/9,794,979,上海,合肥南
166,124,G7250/47,997,1190,合肥南,上海
166,98,G7066,1208,1329,上海,南京
167,4,G7007,600,700,南京,上海
167,6,G7012,720,819,上海,南京
167,43,G7055,834,951,南京,上海
167,10,G7020,960,1059,上海,南京
167,12,G7023,1080,1179,南京,上海
167,14,G7028,1200,1299,上海,南京
